ID,SENTENCE,judgement1,judgement2,judgement3,judgement4,judgement5,judgement6,judgement7,judgement8,judgement9,judgement10,judgement11,judgement12,judgement13,judgement14,judgement15,judgement16,judgement17,judgement18,judgement19,judgement20
951587323,"Even the biggest auto shows in the U.S. are largely regional affairs, but the Tokyo show is international.",1,2,1,1,1,2,3,1,3,2,1,3,1,1,1,1,2,1,2,4
951586765,"Warner Communications Inc. and Sony Corp. resumed settlement talks on their legal battle over Hollywood producers Peter Guber and Jon Peters, but continued to level strong accusations at each other in legal documents.",2,2,1,7,4,5,3,2,1,4,4,4,5,6,4,2,3,6,4,6
951586748,"Amoco Corp. said third-quarter net income plunged 39 % to $ 336 million, or 65 cents a share, as gasoline refining and marketing profits lagged substantially behind last year's record level.",5,4,6,6,4,6,6,6,4,2,6,5,5,1,7,6,6,5,4,2
951586459,"Sears said claims from the storm, as expected, reduced its third-quarter net by $ 80 million, or 23 cents a share.",2,2,1,2,2,2,3,4,2,3,5,2,1,3,4,3,3,5,1,4
951586915,"William E. Downing, Pacific Bell's vice president of customer services for the Bay area, says most long-distance companies were blocking about 50 % of all calls.",2,5,1,3,2,2,5,3,1,5,2,4,5,2,1,4,2,5,5,1
951587151,But British analysts are beginning to link the issues.,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,2,2,2
951586982,"For the week, the index dropped 3.8 %.",2,1,1,1,2,1,3,2,1,2,1,3,1,1,3,2,1,2,4,1
951586935,"Analysts estimate Colgate's sales of household products in the U.S. were flat for the quarter, and they estimated operating margins at only 1 % to 3 %.",4,3,3,3,2,4,5,2,1,5,3,3,5,3,4,3,4,2,5,2
951587347,Rockwell International Corp. was issued a $ 12.5 million Air Force contract for changes in the National Aerospace Plane.,2,1,2,2,2,4,3,1,3,5,3,3,1,2,1,2,1,4,3,3
951587086,Gray was advised by Goldman Sachs and Merrill Lynch.,1,3,1,1,2,4,1,1,1,1,1,2,2,1,1,2,1,3,2,1
951587257,"Sales in the latest period were $ 1.25 billion, down from $ 1.36 billion in the 1988 quarter.",3,2,1,5,1,4,3,3,2,2,1,1,4,1,1,2,3,4,1,2
951586502,"Three new issues begin trading on the New York Stock Exchange today, and one began trading on the Nasdaq/National Market System last week.",5,2,2,1,2,6,4,2,4,4,5,4,2,3,4,4,1,3,3,4
951586889,"Grace, a maker of specialty chemicals that already owned about 30 % of closely held Sierra, said it owns a 49 % stake in the new company.",4,4,5,3,1,3,4,5,3,3,2,3,3,4,4,5,5,5,3,3
951587136,Ms. Kolber said the committee had received other bids.,1,1,1,2,1,1,1,1,2,2,2,1,3,1,2,1,1,2,2,3
951586770,Crossland Savings Bank's stock plummeted after management recommended a suspension of dividend payments on both its common and preferred stock because Crossland may not meet the new government capital criteria effective Dec. 7.,4,4,1,3,3,5,2,5,5,3,3,6,6,6,3,2,5,6,2,4
951587299,"On Friday, Hambrecht & Quist added St. Jude Medical to the list of 20 stocks it strongly recommends.",4,1,2,2,4,3,3,2,2,3,1,4,2,2,2,4,3,1,3,3
951586922,"The string of big junk bond defaults, which have been a major cause of the market's problems this year, probably will persist, some analysts say.",3,1,3,3,3,5,4,2,5,3,4,5,2,2,4,3,6,2,4,3
951586440,"WHO'S NEWS: Stephen Novick, 49, was named executive vice president, deputy creative director at Grey Advertising, New York.",1,1,2,1,2,2,1,4,4,2,2,3,3,5,2,1,3,1,2,6
951586389,"As a result, UAL's chairman, Stephen M. Wolf, pulled out of the buy-out effort to focus on running the company.",1,3,1,1,2,4,5,2,1,3,3,2,2,3,3,3,4,2,4,2
951586919,"Still, Britain's current slump is a cause for concern here as the nation joins in the European Community's plan to create a unified market by 1992.",3,5,5,4,5,4,3,4,2,5,4,2,4,5,4,3,4,5,5,5
951586516,"Mr. Mingo was chief executive officer of the Mingo Group, which he founded in 1977 and which created ads for the black market.",1,2,1,7,2,3,2,2,6,1,4,2,5,2,3,1,4,2,2,3
951586895,"But as an 80 % owner, if it tried to sell much of its stock in the market, it would likely depress the price of its shares.",1,3,2,4,4,4,2,3,3,4,2,2,4,4,2,3,2,4,5,3
951587514,"Royal Insurance was the sector's hottest issue, ending 15 higher at 465.",1,1,1,1,4,2,2,5,2,2,1,4,2,2,3,3,1,2,4,3
951586473,"Scott C. Smith, formerly vice president, finance, and chief financial officer of this media concern, was named senior vice president.",1,2,2,2,2,1,3,4,3,3,2,3,3,3,1,6,2,2,3,1
951586958,"When he was through, the court members asked many questions, then the chairman said they would like to hear his manager's side and talk to witnesses.",2,2,1,2,1,4,1,3,3,1,2,1,4,3,5,3,3,4,3,1
951586696,"General unsecured creditors of the parent holding company initially will receive $ 14 million in cash, $ 22 million face amount of senior notes and 49 % of the new company's stock.",6,3,3,3,4,3,5,3,5,3,5,2,2,4,2,5,5,6,4,3
951587222,"In composite trading on the New York Stock Exchange, Reynolds closed at $ 55.375, up $ 1.25.",3,2,1,1,5,3,3,2,3,2,5,2,2,3,1,3,5,2,3,2
951587417,"For most of the past 30 years, the marriage was one of convenience.",1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,3,1
951587454,"The result is a $ 45 billion market, according to Securities Data Co.",2,1,1,3,1,2,2,1,2,3,1,1,4,2,1,2,2,5,3,2
951586631,"The average after-tax return on investment in 1986, the most recent year for which results are available, was 6.5 %, according to Chatset Ltd., an insurance consulting firm in London.",4,2,3,2,4,7,2,5,5,5,5,5,4,6,5,3,4,2,5,6
951586596,"In the first nine months, net rose 21 % to $ 93 million, or $ 4.52 a share, from $ 77 million, or $ 3.62 a share a year ago.",2,2,3,2,3,3,4,2,5,6,4,1,5,6,4,3,4,5,3,5
951587333,"The strain was discovered by Morinaga & Co. and licensed to Gustafson, a unit of Uniroyal Chemical Co.",1,3,1,2,2,3,5,3,2,5,1,1,5,5,1,3,3,3,4,5
951586993,"For Mr. Jones, it was just the beginning.",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1
951586852,"Priam had a loss of $ 25.4 million for the fiscal year ended July 7, compared with year-earlier profit of $ 543,000, or two cents a share.",3,4,1,1,7,2,3,2,3,1,4,3,4,4,5,2,2,1,2,4
951586949,"The trust is considering a sale of its Manville holdings, but Manville has the right of first refusal on any sales of its stock held by the trust.",3,3,2,1,2,2,4,5,4,2,4,3,4,4,1,3,5,2,5,6
951586390,"Continental, a unit of Texas Air Corp., slashed the size of its note offering from $ 150 million to $ 71 million.",3,2,2,2,1,2,3,4,6,3,5,1,2,5,4,1,3,1,1,4
951586869,"Yesterday, four days after an unusual parliamentary defeat for the ruling party, Mr. Gandhi called elections for the lower house of Parliament on Nov. 22 and 24.",3,2,4,5,2,3,2,5,3,6,2,6,5,2,1,6,4,5,5,2
951587163,"But one recent day, they became much closer.",1,2,1,1,2,3,1,2,1,1,1,1,1,2,1,1,1,1,2,5
951586856,"Richard W. Lock, retired vice president and treasurer of Owens-Illinois Inc., was named a director of this transportation industry supplier, increasing its board to six members.",1,2,2,1,2,2,5,5,5,4,2,2,4,3,2,5,4,2,5,3
951586928,"In countries such as Taiwan, South Korea and Singapore, economies are growing, resulting in a rise in disposable income that consumers can use for soft drinks.",1,2,3,1,2,2,4,4,3,3,3,4,3,4,1,6,2,1,5,2
951587488,Mitsubishi Estate is one of the dozens of companies in today's Mitsubishi group.,1,1,1,1,2,1,1,1,1,2,1,2,2,3,2,1,1,4,2,3
951586604,"Stevric's principals, Richard and Steven Buckley, said they led the acquisition group that acquired the Nathan's Famous Inc. restaurant chain and subsequently served as the top officers of the company.",6,7,6,2,6,2,3,4,4,4,3,4,6,2,5,6,6,4,3,6
951586802,"First, he suggests, GPA Group Ltd., the international aircraft leasing company based in Ireland, could lease some of its Boeing jetliners to the Soviet airline.",1,3,2,2,2,2,3,4,5,4,6,2,2,4,4,4,3,5,1,6
951586875,"Japanese concerns have retained a number of publishing consultants and media brokers to study the U.S. market, including the New York-based investment banker Veronis, Suhler & Associates.",5,2,3,2,3,3,6,5,2,5,2,3,2,6,3,5,5,3,4,2
951586705,"Fresenius, a West German pharmaceutical concern, has been discussing a transaction in which it would buy Delmed stock for cash to bring its beneficial ownership to between 70 % and 80 %.",1,4,2,3,3,5,4,6,3,2,5,6,2,4,4,4,6,5,5,1
951586637,"In an interview in New York, Mr. Breene, fresh from a Concorde flight from Paris where executives had worked through most of the night, outlined big plans for the new agency.",1,2,1,2,1,3,2,3,5,2,2,4,2,3,3,3,5,6,3,7
951586373,"The OTC stocks in the S&P 500 include Nasdaq's biggest, such as Apple Computer, MCI Communications, Tele-Communications and Liz Claiborne.",4,2,2,2,2,3,4,4,3,3,5,4,5,2,3,5,6,5,5,5
951586576,"In August, for example, it completed the $ 110 million acquisition of Reliance Universal Inc., a U.S. maker of industrial coatings for wood, metals and plastics, from Tyler Corp.",4,3,2,2,3,3,4,5,3,3,3,5,6,2,3,6,6,5,4,5
951587315,"In New York Stock Exchange composite trading, Baxter closed at $ 22.25 a share, down 12.5 cents.",4,2,1,1,3,2,3,4,2,3,3,4,2,1,4,4,2,1,5,2
951587171,President Reagan vetoed this as a First Amendment violation.,1,2,1,1,1,1,2,2,5,3,2,1,1,2,1,2,2,2,1,2
951587080,Mr. Warren will remain on the company's board.,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2
951586588,"But individuals familiar with the generally successful Drexel talks say the firm is meeting resistance from some big states, including New Jersey, New York, California, Pennsylvania, Connecticut and Missouri.",3,2,1,7,3,3,2,4,2,5,3,5,4,6,5,2,2,6,3,3
951586991,"In the meantime, the strategies will increase expenses.",2,1,1,1,2,3,2,1,2,1,1,3,1,1,1,1,2,1,1,3
951587008,"Historically, New York is almost always in trouble.",1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,1,1,3,1,1
951586866,"But last February, a federal appeals court in New Orleans upheld a damage award against General Dynamics, rejecting the company's use of the government contractor defense.",1,2,1,3,2,3,6,2,1,4,4,3,3,4,3,5,3,5,4,1
951587167,The dollar rose against the Swiss and French francs.,3,2,1,1,1,1,1,1,2,1,1,1,2,1,4,1,6,1,1,3
951587513,"The product will be distributed by Pitman-Moore Inc., a subsidiary of International Minerals.",2,2,5,4,5,2,2,3,1,4,1,3,2,2,3,2,5,3,3,3
951587263,"He declined to name the shareholder, the plaintiff's lawyer or the court where the lawsuit was filed.",1,3,1,5,1,3,2,1,3,3,2,2,5,2,2,2,5,5,2,1
951587023,"Moreover, the process isn't without its headaches.",1,1,1,1,2,1,1,1,2,2,1,3,2,1,1,1,1,2,1,1
951587501,"Some even claim the group has become a lagging, not leading, indicator.",2,2,2,1,2,2,2,3,2,3,2,2,4,1,2,3,2,3,4,2
951586842,"The drug, which is still in the experimental phase, hasn't been approved yet by the Food and Drug Admistration, and its long-term effects are unknown.",2,2,2,6,1,7,3,1,5,4,4,1,1,3,1,5,5,3,4,3
951587541,"Their laboratory credentials established, Boyer and Swanson headed for Wall Street in 1980.",1,2,1,2,2,4,3,2,1,3,2,2,2,3,3,4,2,3,2,2
951586450,"At that price, CBS was the only player at the table when negotiations with the International Olympic Committee started in Toronto Aug. 23.",5,2,5,5,1,2,1,2,1,5,1,5,5,3,1,5,3,4,3,2
951587204,"Massachusetts Attorney General James Shannon, opposing the license, said he will appeal the ruling in federal court.",1,2,1,2,1,1,3,5,2,3,4,2,1,3,3,3,5,1,3,1
951586559,"Newport Electronics Inc. named a new slate of officers, a move that follows replacement of the company's five incumbent directors last week.",3,3,7,2,4,5,6,2,2,2,1,4,4,2,2,3,6,3,6,1
951586678,"He would discover it also in Alexander Bickel, a subtle constitutional scholar, Mr. Bork's closest friend at Yale, whose influence on the judge goes well beyond Mr. Bronner's reporting.",3,7,2,3,6,3,6,3,3,4,6,6,4,4,3,6,6,6,6,6
951586962,"A spokeswoman said shipments of truck engines, which provide a higher margin than most of the company's other products, declined 16 % from a year earlier.",6,3,6,1,4,6,4,2,3,1,5,3,4,2,3,6,1,5,1,5
951587379,"The transaction has been approved by Kyle's board, but requires the approval of the company's shareholders.",2,2,1,1,3,3,4,1,2,3,2,3,1,2,2,1,4,2,2,4
951586561,"A month ago, a similar survey predicted the dollar would be trading at 1.8690 marks and 139.75 yen by the end of October.",6,2,2,5,4,2,3,2,3,1,3,3,5,4,3,2,4,2,2,3
951587449,"Like the game of professional football, the NFL organization itself is in turmoil.",1,2,1,1,2,1,4,1,1,2,2,1,3,2,1,3,2,3,2,1
951586980,"Mr. Rezneck is a lawyer in Washington, D.C.",1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,2,1,1,1,1
951586737,"In the corporate bond market, traders said the new-issue market for junk bonds is likely to pick up following Chicago & North Western Acquisition Corp.'s $ 475 million junk bond offering Friday.",3,3,2,3,2,3,5,2,4,4,6,3,3,3,3,4,5,3,5,5
951586698,"Separately, the casino operator said its board approved a plan to buy-back as many as three million common shares from time to time, either in the open market or through private transactions.",1,3,1,3,2,2,6,2,1,3,3,6,4,5,3,6,3,3,3,2
951587490,GNP is the total value of the nation's output of goods and services.,2,1,1,1,1,1,3,2,4,1,1,2,1,2,2,1,1,4,3,3
951587002,"The rest, as they say, is history.",1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,2,1,1,1,1
951587236,"As previously reported, a member of the Philippines' House of Representatives has sued to stop the plant.",1,2,3,5,2,3,2,1,2,2,5,4,1,2,1,2,3,2,2,2
951586912,"John C. Marous, chairman and chief executive officer, also said the company expects sales from continuing businesses to rise 8.5 % annually through the next three years.",2,3,1,2,2,2,3,4,3,4,6,2,2,4,6,5,2,6,1,4
951586536,"The plan Eastern hopes to pursue, he said, calls for Eastern to have $ 390 million in cash by year's end.",2,2,1,2,2,2,4,1,3,2,3,5,3,2,2,2,2,2,4,2
951586372,"Great Western, based in Beverly Hills, Calif., is a financial services firm and parent to Great Western Bank, an S&L.",4,2,2,1,2,2,1,3,4,3,2,2,2,2,5,4,2,3,1,5
951587386,"Putnam Investment Grade Municipal Trust, Boston, was listed with the symbol PGM.",3,6,4,1,2,5,1,2,1,1,2,2,4,2,1,2,2,3,3,1
951587237,"If the deal closes, the two officers will draw salaries from the independent operation, not from Integrated.",2,1,2,1,4,3,2,5,1,2,1,3,3,2,2,3,2,2,2,3
951587306,"Caere, a new software issue, surged from its offering price of 12 to close at 16 1/8.",1,2,1,2,4,3,5,5,1,4,2,2,3,2,2,5,3,5,2,3
951586957,He said Rorer will spend $ 15 million to $ 20 million more on Maalox advertising and promotion in the second half of 1989 than in the year-earlier period.,3,4,6,6,6,3,4,1,4,5,5,6,3,7,2,2,4,5,4,5
951586697,"The products are aimed at a market expected to total more than $ 1 billion a year in sales by 1995, said Morgan Buchner Jr., vice president of transmission systems for AT&T.",4,2,2,3,2,2,6,5,4,4,3,3,5,4,1,4,5,3,5,6
951586795,"The latest quarter included a gain of $ 193.3 million, or $ 2.46 a share, from the sale of New York Times Cable, completed in August.",3,6,6,1,4,4,5,1,3,3,1,5,3,6,3,4,2,3,5,4
951587403,"The Nasdaq Financial Index lost about 1 %, or 3.95, to 448.80.",4,2,2,1,3,2,4,2,2,2,5,1,1,4,4,4,1,5,2,5
951586984,Acadia Partners and the Bass Group declined to comment.,1,1,1,1,1,2,4,1,3,1,1,2,1,2,2,1,1,4,4,3
951586654,"A New York Stock Exchange arbitration panel ordered Dean Witter to pay $ 404,294 in back bonuses to William Kelly, the company's former head of high-yield, high-risk junk-bond trading and sales.",7,5,2,2,7,3,4,2,3,2,5,2,5,6,6,3,3,2,6,3
951587045,The current contract pays the NFL $ 1.4 billion.,2,1,1,2,1,1,1,1,1,2,1,1,4,2,1,1,2,2,1,1
951587172,"By this month, it had more than doubled.",1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1
951587533,"Mr. Lynch left Wang this summer for Oracle Systems Inc., a software vendor.",2,1,1,2,1,2,4,1,6,2,2,1,3,2,2,1,2,2,3,1
951586722,"The Wellesley, Mass., maker of scientific instruments and electronic parts said Berthold expects 1989 sales of more than 100 million Deutsche marks ($ 54.5 million) and employs about 400 people.",4,2,3,3,3,3,3,5,6,5,6,2,3,6,7,6,3,6,2,6
951587365,"The time schedule for installing the equipment also will be developed by the task force, the company said.",1,2,1,2,2,4,1,3,2,2,1,2,4,2,1,3,2,3,5,2
951587234,"The declines were particularly pronounced in the Northeast and in the South, where Hurricane Hugo was a factor.",2,2,1,2,2,2,4,4,2,3,2,3,4,1,1,2,3,3,1,3
951587468,"Samuel Hall, Howard University's placement director, also doesn't see it.",1,1,1,1,2,4,4,2,1,2,2,2,2,2,1,2,2,2,3,2
951587414,Mr. Titus is a researcher at the Justice Department's National Institute of Justice.,1,1,1,1,3,1,1,1,1,2,1,4,3,1,1,1,2,2,1,1
951586391,"(True, a succession of Fed chairmen has given color to the notion that the Secretary of the Treasury belongs on the Fed.",2,3,1,2,3,3,1,3,2,6,5,5,2,4,2,2,6,5,3,2
951586825,"Quantum said it has agreed to purchase as much as $ 50 million in equity in the new company, if necessary, for the confirmation of the plan.",1,3,1,2,2,4,2,3,5,2,1,4,5,2,5,4,2,4,5,4
951587000,The Amex Market Value Index fell 3.10 to 376.36.,6,2,1,2,2,1,1,2,4,1,5,4,2,2,2,1,4,1,1,1
951587096,Per-share earnings advanced 14 % because of the buy-back.,2,2,1,1,1,1,2,2,3,3,3,1,1,4,4,2,1,2,1,6
951586500,"Clinton said in Columbus, Ohio, that its Clinton Gas Marketing unit wants to line up a number of such gas management contracts.",2,1,4,3,6,2,2,2,2,2,3,2,3,1,4,5,4,2,2,3
951586933,Consumers Power Co. filed with the Michigan Public Service Commission a contract to buy power from the Palisades nuclear plant under a proposed new ownership arrangement for the plant.,1,3,3,2,5,3,3,4,3,5,5,6,2,3,3,5,1,5,3,5
951587181,"The closed branches, in San Francisco, Hayward, Santa Clara and Santa Cruz, sustained structural damage.",1,2,1,2,1,2,5,2,1,2,3,2,2,3,3,2,3,2,3,1
951586410,"The Big Board declined to name the Wall Street firms involved in the activity Friday and Monday, or the type of strategies used.",3,3,1,2,1,4,1,3,2,6,2,3,2,5,2,2,3,2,3,4
951587434,"The offering, Series 104, is backed by Freddie Mac 9 % securities.",2,2,2,2,2,5,2,1,3,2,3,3,5,2,2,2,2,4,4,4
951587251,"In the U.S., Jaguar's American depositary receipts rose 12.5 cents in over-the-counter trading, to $ 11.25.",3,3,3,2,2,4,3,3,6,2,3,1,4,2,2,2,4,2,2,4
951586634,Affiliated Bankshares of Colorado Inc. said it agreed to sell its 10 % interest in Rocky Mountain Bankcard Systems for $ 18.5 million to Colorado National Bank of Denver and Central Bank of Denver.,3,7,2,7,5,6,3,4,4,5,5,1,4,3,4,6,6,4,6,5
951587467,All the preferred stock is held by the Yukon Office Supply Stock Ownership Plan.,1,1,1,1,1,3,6,3,2,3,1,1,3,5,2,5,1,3,2,3
951587453,"In November 1987, a district court judge in Detroit ruled against the UAW.",1,1,1,1,1,2,2,2,3,5,2,2,2,3,2,1,1,3,1,1
951587457,"Previously, the July figure was estimated at a deficit of 613 million francs.",6,2,1,3,1,2,1,2,3,2,5,5,1,2,2,1,3,1,2,2
951587567,He resigned as an officer of Central Life to accept the Manhattan National presidency.,1,1,1,1,1,1,2,3,2,2,2,2,2,1,3,1,3,1,3,1
